image_path,insertion_auc,deletion_auc,highest_confidence,sensitive_insertion_auc,sensitive_deletion_auc,sensitive_highest_confidence,point_game_box,point_game_mask
000000005060.jpg,0.19059766829013824,0.1371658518910408,0.498046875,0.19059766829013824,0.1371658518910408,0.498046875,0.0,0.0
000000005503.jpg,0.28857460618019104,0.42289066314697266,0.875,0.28857460618019104,0.42289066314697266,0.875,1.0,1.0
000000007088.jpg,0.8188400268554688,0.807952880859375,0.984375,0.8188400268554688,0.807952880859375,0.984375,0.0,0.0
000000007386.jpg,0.2592798322439194,0.17913156002759933,0.80859375,,,,0.0,0.0
000000007818.jpg,0.3428778648376465,0.3566272258758545,0.74609375,0.3428778648376465,0.3566272258758545,0.74609375,0.0,0.0
000000015272.jpg,0.938629150390625,0.6871299743652344,0.9921875,0.938629150390625,0.6871299743652344,0.9921875,1.0,1.0
000000018737.jpg,0.019654065370559692,0.27325907349586487,0.322265625,,,,1.0,1.0
000000027696.jpg,0.012791886925697327,0.004961133003234863,0.08837890625,,,,0.0,0.0
000000037740.jpg,0.03257250785827637,0.42600059509277344,0.205078125,,,,0.0,0.0
000000042276.jpg,0.00959739089012146,0.1899903640151024,0.21484375,,,,0.0,0.0
000000045728.jpg,0.12129688262939453,0.03218412399291992,0.4296875,,,,0.0,0.0
000000047112.jpg,0.5219409465789795,0.787285566329956,0.96875,0.5219409465789795,0.787285566329956,0.96875,0.0,0.0
000000050811.jpg,0.23241981863975525,0.43233680725097656,0.6171875,0.23241981863975525,0.43233680725097656,0.6171875,0.0,0.0
000000058655.jpg,0.20049538649618626,0.26880598068237305,0.5,,,,0.0,0.0
000000060090.jpg,0.92608642578125,0.975921630859375,1.0,,,,1.0,1.0
000000062554.jpg,0.16695499420166016,0.319507360458374,0.4765625,,,,0.0,0.0
000000063602.jpg,0.017753593623638153,0.2450105994939804,0.220703125,,,,0.0,0.0
000000065736.jpg,0.1815757155418396,0.012752950191497803,0.4296875,,,,1.0,1.0
000000066886.jpg,0.009898006916046143,0.012141585350036621,0.03955078125,,,,1.0,1.0
000000076417.jpg,0.508392333984375,0.5450439453125,0.74609375,,,,0.0,0.0
000000076731.jpg,0.040040016174316406,0.02998936176300049,0.1328125,,,,0.0,0.0
000000077595.jpg,0.6128570437431335,0.4650420546531677,0.8125,0.6128570437431335,0.4650420546531677,0.8125,0.0,0.0
000000080153.jpg,0.8961009979248047,0.6683309078216553,0.984375,0.8961009979248047,0.6683309078216553,0.984375,0.0,0.0
000000080949.jpg,0.5675208556931466,0.92987060546875,1.0,,,,0.0,0.0
000000084170.jpg,0.7129405736923218,0.5267589017748833,0.953125,0.7129405736923218,0.5267589017748833,0.953125,1.0,1.0
000000084492.jpg,0.09253168106079102,0.3097405433654785,0.380859375,,,,0.0,0.0
000000085195.jpg,0.5801582336425781,0.44642019271850586,0.828125,0.5801582336425781,0.44642019271850586,0.828125,1.0,1.0
000000085665.jpg,0.5019910037517548,0.13278615474700928,0.9375,0.5019910037517548,0.13278615474700928,0.9375,0.0,0.0
000000085911.jpg,0.12955378741025925,0.03455532342195511,0.4375,,,,1.0,0.0
000000086956.jpg,0.003919366747140884,0.012032628059387207,0.048583984375,,,,0.0,0.0
000000088432.jpg,0.997528076171875,0.996307373046875,1.0,,,,0.0,0.0
000000090631.jpg,0.894195556640625,0.935882568359375,0.96484375,,,,0.0,0.0
000000091619.jpg,0.991363525390625,0.982574462890625,1.0,,,,0.0,0.0
000000106330.jpg,0.99578857421875,0.96514892578125,1.0,,,,0.0,0.0
000000106757.jpg,0.8463183641433716,0.6871992349624634,0.9921875,0.8463183641433716,0.6871992349624634,0.9921875,1.0,1.0
000000106912.jpg,0.06628084182739258,0.09626102447509766,0.2255859375,,,,0.0,0.0
000000110282.jpg,0.727996826171875,0.773681640625,0.859375,,,,0.0,0.0
000000110999.jpg,0.10899186134338379,0.17466163635253906,0.51953125,,,,0.0,0.0
000000111951.jpg,0.0358310341835022,0.08129000663757324,0.189453125,,,,0.0,0.0
000000112298.jpg,0.07370525458827615,0.013221286964835599,0.416015625,0.07370525458827615,0.013221286964835599,0.416015625,0.0,0.0
000000114770.jpg,0.15704300999641418,0.20216508954763412,0.53515625,0.15704300999641418,0.20216508954763412,0.53515625,0.0,0.0
000000115118.jpg,0.09228003490716219,0.26115503907203674,0.359375,,,,1.0,1.0
000000117719.jpg,0.01423485204577446,0.002405654639005661,0.1748046875,,,,0.0,0.0
000000118515.jpg,0.5158865451812744,0.40117740631103516,0.9375,0.5158865451812744,0.40117740631103516,0.9375,0.0,0.0
000000119677.jpg,0.04049652814865112,0.14834687113761902,0.10888671875,,,,0.0,0.0
000000128051.jpg,0.39228909090161324,0.40257469564676285,0.83203125,,,,0.0,0.0
000000128658.jpg,0.894622802734375,0.733642578125,0.9765625,0.894622802734375,0.733642578125,0.9765625,0.0,0.0
000000129322.jpg,0.6966552734375,0.8520660400390625,0.90625,,,,0.0,0.0
000000130826.jpg,0.77166748046875,0.9111328125,0.98046875,,,,0.0,0.0
000000131431.jpg,0.26023781299591064,0.41181087493896484,0.70703125,,,,0.0,0.0
000000131938.jpg,0.37166792154312134,0.29046204686164856,0.82421875,0.37166792154312134,0.29046204686164856,0.82421875,0.0,0.0
000000138492.jpg,1.0,1.0,1.0,,,,1.0,0.0
000000140987.jpg,0.2005661427974701,0.18981149792671204,0.78125,,,,0.0,0.0
000000147725.jpg,0.6961269378662109,0.8452339172363281,1.0,0.6961269378662109,0.8452339172363281,1.0,0.0,0.0
000000156372.jpg,0.18826926313340664,0.05488521791994572,0.60546875,,,,1.0,1.0
000000159282.jpg,0.3614623425528407,0.29923546127974987,0.796875,,,,0.0,0.0
000000161008.jpg,0.37131786346435547,0.6388053894042969,0.80859375,0.37131786346435547,0.6388053894042969,0.80859375,0.0,0.0
000000161875.jpg,0.049056410789489746,0.03290671855211258,0.1787109375,,,,1.0,1.0
000000163951.jpg,0.050079748034477234,0.19718137383460999,0.388671875,,,,0.0,0.0
000000179141.jpg,0.8045654296875,0.94354248046875,0.97265625,,,,0.0,0.0
000000187055.jpg,1.0,1.0,1.0,,,,0.0,0.0
000000190236.jpg,0.038361549377441406,0.4280967712402344,0.181640625,,,,0.0,0.0
000000200421.jpg,0.035911601211410016,0.031724218279123306,0.1298828125,,,,1.0,1.0
000000201646.jpg,0.07572914659976959,0.002928003668785095,0.212890625,,,,1.0,1.0
000000203294.jpg,0.8627777099609375,0.93707275390625,0.9921875,0.8627777099609375,0.93707275390625,0.9921875,1.0,1.0
000000205647.jpg,0.018498015590012074,0.0070098536962177604,0.03173828125,,,,1.0,1.0
000000208208.jpg,0.200439453125,0.16033172607421875,0.357421875,,,,0.0,0.0
000000208901.jpg,0.3906669616699219,0.4652976989746094,0.59765625,0.3906669616699219,0.4652976989746094,0.59765625,0.0,0.0
000000210030.jpg,0.23404979705810547,0.4083566665649414,0.671875,,,,0.0,0.0
000000210388.jpg,0.025245144963264465,0.00039512570947408676,0.0859375,,,,0.0,0.0
000000212800.jpg,0.5881277322769165,0.5573931932449341,0.93359375,0.5881277322769165,0.5573931932449341,0.93359375,1.0,0.0
000000213255.jpg,0.3659522831439972,0.06882394850254059,0.67578125,0.3659522831439972,0.06882394850254059,0.67578125,1.0,0.0
000000216277.jpg,0.6345806121826172,0.7496376037597656,1.0,0.6345806121826172,0.7496376037597656,1.0,0.0,0.0
000000216636.jpg,0.11107219569385052,0.10121742589399219,0.328125,,,,0.0,0.0
000000220732.jpg,0.056815498508512974,0.0444067046046257,0.515625,,,,0.0,0.0
000000223090.jpg,0.64178466796875,0.5701065063476562,0.88671875,0.64178466796875,0.5701065063476562,0.88671875,0.0,0.0
