image_path,insertion_auc,deletion_auc,highest_confidence,sensitive_insertion_auc,sensitive_deletion_auc,sensitive_highest_confidence,point_game_box,point_game_mask
000000112298.jpg,0.9879452673065694,0.2722916949321242,0.9997292757034302,0.9879452673065694,0.2722916949321242,0.9997292757034302,1.0,1.0
000000114770.jpg,0.9658050199750787,0.10509115404460972,0.9999130368232727,0.9658050199750787,0.10509115404460972,0.9999130368232727,1.0,1.0
000000115118.jpg,0.9868424923091693,0.274434777383399,0.9999606609344482,0.9868424923091693,0.274434777383399,0.9999606609344482,1.0,1.0
000000117719.jpg,0.9211236796085385,0.021607904811727183,0.9769629836082458,0.9211236796085385,0.021607904811727183,0.9769629836082458,1.0,1.0
000000118515.jpg,0.9506824533694347,0.16712514835893194,0.9993225336074829,0.9506824533694347,0.16712514835893194,0.9993225336074829,1.0,1.0
000000119677.jpg,0.9630996562026041,0.13569996908486906,0.996313214302063,0.9630996562026041,0.13569996908486906,0.996313214302063,1.0,1.0
000000128051.jpg,0.9628790883116898,0.22342596705829454,0.9985256195068359,0.9628790883116898,0.22342596705829454,0.9985256195068359,1.0,1.0
000000128658.jpg,0.9873869315869566,0.0819719097698513,0.9999027848243713,0.9873869315869566,0.0819719097698513,0.9999027848243713,1.0,1.0
000000130826.jpg,0.9762732422412814,0.4525691911368571,0.9996401071548462,0.9762732422412814,0.4525691911368571,0.9996401071548462,1.0,0.0
000000131938.jpg,0.9622336898161017,0.11663969229612633,0.9995710253715515,0.9622336898161017,0.11663969229612633,0.9995710253715515,1.0,1.0
000000140987.jpg,0.9863760249338289,0.10431667624517646,0.99995356798172,0.9863760249338289,0.10431667624517646,0.99995356798172,1.0,1.0
000000147725.jpg,0.9856455015099567,0.09963432283661605,0.9999129176139832,0.9856455015099567,0.09963432283661605,0.9999129176139832,1.0,1.0
000000156372.jpg,0.9798613854994376,0.10210348245443501,0.9998210668563843,0.9798613854994376,0.10210348245443501,0.9998210668563843,1.0,1.0
000000159282.jpg,0.9821681150491687,0.11797526583068775,0.9994711875915527,0.9821681150491687,0.11797526583068775,0.9994711875915527,1.0,1.0
000000161008.jpg,0.8830031005622787,0.28582900118968835,0.999900758266449,0.8830031005622787,0.28582900118968835,0.999900758266449,1.0,0.0
000000161875.jpg,0.9774303643599802,0.14951336836683615,0.9999033808708191,0.9774303643599802,0.14951336836683615,0.9999033808708191,1.0,1.0
000000163951.jpg,0.9737019419670104,0.047875011707319726,0.9990789890289307,0.9737019419670104,0.047875011707319726,0.9990789890289307,1.0,1.0
000000187055.jpg,0.9881338033987127,0.3839301225931748,0.9993996024131775,0.9881338033987127,0.3839301225931748,0.9993996024131775,1.0,1.0
000000200421.jpg,0.9820811837682943,0.3807037506854552,0.9998826384544373,0.9820811837682943,0.3807037506854552,0.9998826384544373,1.0,1.0
000000201646.jpg,0.9848867872055026,0.30625877112413397,0.9998772740364075,0.9848867872055026,0.30625877112413397,0.9998772740364075,1.0,1.0
000000203294.jpg,0.9689673312637201,0.24116039424971278,0.9998804926872253,0.9689673312637201,0.24116039424971278,0.9998804926872253,1.0,1.0
000000205647.jpg,0.9858935040840203,0.17335049709511002,0.9998599886894226,0.9858935040840203,0.17335049709511002,0.9998599886894226,0.0,0.0
000000208208.jpg,0.980560807239674,0.1938698856053455,0.9985542893409729,0.980560807239674,0.1938698856053455,0.9985542893409729,1.0,0.0
000000210030.jpg,0.9811238107227143,0.155710596392589,0.9997777938842773,0.9811238107227143,0.155710596392589,0.9997777938842773,1.0,1.0
000000212800.jpg,0.9736380151216534,0.32324498248543,0.9999223947525024,0.9736380151216534,0.32324498248543,0.9999223947525024,1.0,1.0
000000213255.jpg,0.9873409554400407,0.586863711775195,0.999930202960968,0.9873409554400407,0.586863711775195,0.999930202960968,1.0,0.0
000000216277.jpg,0.9844235472971825,0.24575786404508718,0.9997826814651489,0.9844235472971825,0.24575786404508718,0.9997826814651489,1.0,1.0
000000216636.jpg,0.9525179741175277,0.4309454181542,0.9998734593391418,0.9525179741175277,0.4309454181542,0.9998734593391418,1.0,1.0
000000220732.jpg,0.9802999297523742,0.2309900444153401,0.9974628686904907,0.9802999297523742,0.2309900444153401,0.9974628686904907,1.0,1.0
000000223090.jpg,0.972956681571653,0.06578846946055636,0.9998795390129089,0.972956681571653,0.06578846946055636,0.9998795390129089,1.0,1.0
000000227686.jpg,0.9436591378588608,0.37877774185214647,0.9998130202293396,0.9436591378588608,0.37877774185214647,0.9998130202293396,1.0,0.0
000000229659.jpg,0.9592498261148056,0.15608722668276895,0.9998684525489807,0.9592498261148056,0.15608722668276895,0.9998684525489807,1.0,1.0
000000231549.jpg,0.9856692424515628,0.13778070067374104,0.9999491572380066,0.9856692424515628,0.13778070067374104,0.9999491572380066,1.0,1.0
000000232088.jpg,0.9687546855767669,0.1334543716653114,0.9987461566925049,0.9687546855767669,0.1334543716653114,0.9987461566925049,0.0,0.0
000000235057.jpg,0.9837958574904812,0.24332881426615888,0.9999266862869263,0.9837958574904812,0.24332881426615888,0.9999266862869263,1.0,1.0
000000245576.jpg,0.9763678377089293,0.2968729681454782,0.9999468326568604,0.9763678377089293,0.2968729681454782,0.9999468326568604,1.0,0.0
000000246436.jpg,0.8607747206831222,0.23959334450476152,0.9730192422866821,0.8607747206831222,0.23959334450476152,0.9730192422866821,0.0,0.0
000000250137.jpg,0.9766409577006269,0.22273655692853817,0.999825119972229,0.9766409577006269,0.22273655692853817,0.999825119972229,1.0,1.0
000000259690.jpg,0.576886319633945,0.04121514327247695,0.8185112476348877,,,,0.0,0.0
000000261888.jpg,0.9891975046067998,0.1276469590987646,0.9999397993087769,0.9891975046067998,0.1276469590987646,0.9999397993087769,1.0,1.0
000000261982.jpg,0.9831662417753884,0.40799085625811754,0.999867856502533,0.9831662417753884,0.40799085625811754,0.999867856502533,0.0,0.0
000000269121.jpg,0.9870163355108417,0.49310729807501075,0.9998319149017334,0.9870163355108417,0.49310729807501075,0.9998319149017334,1.0,0.0
000000275392.jpg,0.9724868776853128,0.326074721108362,0.9999739527702332,0.9724868776853128,0.326074721108362,0.9999739527702332,1.0,1.0
000000278463.jpg,0.9884994180915911,0.08464822729947068,0.9999436140060425,0.9884994180915911,0.08464822729947068,0.9999436140060425,0.0,0.0
000000278848.jpg,0.9120882972503257,0.2948067277607977,0.9998756051063538,0.9120882972503257,0.2948067277607977,0.9998756051063538,1.0,1.0
000000280325.jpg,0.9487251106999879,0.10826951982931063,0.9990649819374084,0.9487251106999879,0.10826951982931063,0.9990649819374084,1.0,1.0
000000284279.jpg,0.988061271391917,0.13543174775533268,0.9999638795852661,0.988061271391917,0.13543174775533268,0.9999638795852661,1.0,1.0
000000290619.jpg,0.9896431297749814,0.0803906226583724,0.9998533725738525,0.9896431297749814,0.0803906226583724,0.9998533725738525,1.0,1.0
000000297353.jpg,0.9916991617931986,0.35533317386307833,0.9998827576637268,0.9916991617931986,0.35533317386307833,0.9998827576637268,1.0,1.0
000000298396.jpg,0.9884474452804117,0.34208866622051237,0.9999271035194397,0.9884474452804117,0.34208866622051237,0.9999271035194397,0.0,0.0
000000298738.jpg,0.9813593820601271,0.25154831605618116,0.999661922454834,0.9813593820601271,0.25154831605618116,0.999661922454834,1.0,1.0
000000305695.jpg,0.9780033472401406,0.06492626239259898,0.9997153878211975,0.9780033472401406,0.06492626239259898,0.9997153878211975,1.0,1.0
000000308394.jpg,0.7427280778470248,0.34319572529984993,0.9554195404052734,0.7427280778470248,0.34319572529984993,0.9554195404052734,0.0,0.0
000000312213.jpg,0.9879356006069866,0.34776477463122174,0.999963641166687,0.9879356006069866,0.34776477463122174,0.999963641166687,1.0,1.0
000000315257.jpg,0.9745626643588002,0.3566475914530276,0.9999557137489319,0.9745626643588002,0.3566475914530276,0.9999557137489319,1.0,1.0
000000342971.jpg,0.9826207423339719,0.5596018306764208,0.9999078512191772,0.9826207423339719,0.5596018306764208,0.9999078512191772,1.0,1.0
000000347174.jpg,0.9578704915184905,0.6927778561856004,0.9999074935913086,0.9578704915184905,0.6927778561856004,0.9999074935913086,1.0,0.0
000000348488.jpg,0.9167686629173395,0.44601705489332416,0.9984880685806274,0.9167686629173395,0.44601705489332416,0.9984880685806274,1.0,1.0
000000353970.jpg,0.9635925278283548,0.3961767478530511,0.9998213052749634,0.9635925278283548,0.3961767478530511,0.9998213052749634,1.0,1.0
000000355257.jpg,0.9886249843714895,0.05313552196266888,0.9998341798782349,0.9886249843714895,0.05313552196266888,0.9998341798782349,1.0,0.0
000000357888.jpg,0.9010941296282327,0.03183272893405387,0.9950341582298279,0.9010941296282327,0.03183272893405387,0.9950341582298279,0.0,0.0
000000359781.jpg,0.9894040864374902,0.26529791411592446,0.9999436736106873,0.9894040864374902,0.26529791411592446,0.9999436736106873,1.0,1.0
000000359833.jpg,0.8629196683311706,0.17560174090125366,0.999106764793396,0.8629196683311706,0.17560174090125366,0.999106764793396,0.0,0.0
000000364636.jpg,0.986958180739623,0.5018161560922384,0.9999741315841675,0.986958180739623,0.5018161560922384,0.9999741315841675,1.0,1.0
000000365385.jpg,0.9389862858730813,0.20479264253264534,0.9972121715545654,0.9389862858730813,0.20479264253264534,0.9972121715545654,0.0,0.0
000000365655.jpg,0.9827701508135036,0.18575513955286668,0.9996221661567688,0.9827701508135036,0.18575513955286668,0.9996221661567688,1.0,1.0
000000374982.jpg,0.9675752902642274,0.5414497256392174,0.9995267391204834,0.9675752902642274,0.5414497256392174,0.9995267391204834,1.0,1.0
000000376625.jpg,0.9716369138247726,0.4426364882032563,0.9997642040252686,0.9716369138247726,0.4426364882032563,0.9997642040252686,1.0,1.0
000000384850.jpg,0.9870387522308418,0.05630068086466425,0.9997493028640747,0.9870387522308418,0.05630068086466425,0.9997493028640747,1.0,1.0
000000386879.jpg,0.9773077357506407,0.1052613628923596,0.9999014139175415,0.9773077357506407,0.1052613628923596,0.9999014139175415,1.0,1.0
000000387098.jpg,0.9893739314182945,0.23831569262401522,0.9999598264694214,0.9893739314182945,0.23831569262401522,0.9999598264694214,1.0,1.0
000000389812.jpg,0.9890099103798342,0.3226358332938482,0.9999167919158936,0.9890099103798342,0.3226358332938482,0.9999167919158936,1.0,1.0
000000395633.jpg,0.9883418046604948,0.5650496296371351,0.9999192953109741,0.9883418046604948,0.5650496296371351,0.9999192953109741,1.0,1.0
000000396526.jpg,0.9695663689463228,0.1946261455822322,0.9992755651473999,0.9695663689463228,0.1946261455822322,0.9992755651473999,1.0,1.0
000000402774.jpg,0.9515222361986186,0.4736404257192127,0.9999304413795471,0.9515222361986186,0.4736404257192127,0.9999304413795471,1.0,1.0
000000406997.jpg,0.9842169439548727,0.1727658766184879,0.9998958110809326,0.9842169439548727,0.1727658766184879,0.9998958110809326,1.0,1.0
000000407403.jpg,0.8546181276992515,0.2831194355514728,0.9924203157424927,0.8546181276992515,0.2831194355514728,0.9924203157424927,1.0,1.0
000000411774.jpg,0.6128423338771886,0.2901992023978223,0.9993028044700623,0.6128423338771886,0.2901992023978223,0.9993028044700623,1.0,0.0
000000415748.jpg,0.9588478587135889,0.4155473718975597,0.9999770522117615,0.9588478587135889,0.4155473718975597,0.9999770522117615,1.0,1.0
000000416256.jpg,0.9801682295580196,0.10293148266067964,0.9998211860656738,0.9801682295580196,0.10293148266067964,0.9998211860656738,1.0,1.0
